10,15,20,25,40,abstraction,ashish,content,course,coursemology,data,did,don,exam,experience,final,final exam,finals,functions,higher,just,kay,lecture,lecturer,lectures,leong,leong wai,level,like,midterms,missions,mod,module,participation,practical,practical exam,prof,programming,python,quite,really,recitation,sem,semester,students,time,tutorial,tutorials,wai kay,week
0.64027864920491,0.0,0.13715675979147232,0.0,0.12089979674316598,0.3068274456795574,0.1600696623012275,0.12844567854659192,0.1600696623012275,0.20078389062619412,0.13715675979147232,0.0,0.0,0.2223770187468725,0.0,0.0,0.0,0.12454687959537147,0.14745978210512664,0.0,0.0,0.0,0.14207378756608197,0.14207378756608197,0.0,0.0,0.0,0.0,0.0,0.12844567854659192,0.12089979674316598,0.0,0.0,0.0,0.21657983309413026,0.22848771456343434,0.12089979674316598,0.0,0.11747388901006411,0.0,0.0,0.1534137228397787,0.10828991654706513,0.0,0.0,0.0,0.12089979674316598,0.0,0.0,0.0
0.1597557282694343,0.23448699049703153,0.0,0.13688776331849922,0.12066268397558148,0.4593385279842509,0.0,0.1281937665405763,0.1597557282694343,0.10019505323686845,0.41066328995549767,0.0,0.0,0.22194088542173324,0.0,0.1281937665405763,0.14179514765204995,0.0,0.294341157993134,0.14179514765204995,0.0,0.13688776331849922,0.0,0.14179514765204995,0.0,0.1323734073429708,0.13688776331849922,0.0,0.0,0.1281937665405763,0.0,0.0,0.0,0.11097044271086662,0.10807753470271418,0.11401979836756414,0.0,0.22194088542173324,0.11724349524851577,0.0,0.0,0.15311284266141698,0.0,0.11724349524851577,0.0,0.0,0.12066268397558148,0.0,0.13688776331849922,0.0
0.5270403463292804,0.0,0.1505326808812898,0.1505326808812898,0.13269029211116826,0.0,0.17568011544309348,0.14097206997767683,0.17568011544309348,0.22036491223392018,0.0,0.0,0.0,0.36609579632731504,0.0,0.14097206997767683,0.15592923132477565,0.0,0.0,0.0,0.0,0.0,0.3118584626495513,0.15592923132477565,0.0,0.0,0.0,0.0,0.0,0.0,0.13269029211116826,0.0,0.0,0.12203193210910503,0.23770132037275463,0.2507704926389722,0.0,0.12203193210910503,0.0,0.0,0.0,0.1683750696514113,0.0,0.12893028001770798,0.0,0.0,0.13269029211116826,0.0,0.0,0.0
0.0,0.23820483498257602,0.13905814989266888,0.0,0.12257581823210772,0.0,0.0,0.0,0.0,0.30535100567970497,0.0,0.3575420465634016,0.0,0.11272990428106511,0.0,0.0,0.0,0.631367301100174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27811629978533775,0.0,0.13022630782145428,0.12257581823210772,0.13905814989266888,0.09475934438892132,0.11272990428106511,0.10979112855947365,0.11582760816419808,0.0,0.0,0.0,0.13447221777795323,0.0,0.0,0.2195822571189473,0.0,0.0,0.0,0.12257581823210772,0.13905814989266888,0.0,0.0
0.0,0.44262947156267324,0.3100754965346223,0.0,0.0,0.0,0.0,0.0,0.0,0.07565329466410706,0.0,0.6643804990078027,0.0,0.1675787243021778,0.0,0.19358801619214713,0.0,0.18771190760648532,0.0,0.10706386932996632,0.1033584988448741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09679400809607357,0.0,0.0,0.07043228746479749,0.1675787243021778,0.24481512755240614,0.0860918091739616,0.0,0.0,0.08852589431253464,0.0,0.0,0.0,0.0,0.0,0.09385595380324266,0.0,0.0,0.0,0.0,0.10706386932996632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545250187366187,0.0,0.0,0.0,0.15001962286181766,0.0,0.17330362968597884,0.19169117518815892,0.0,0.0,0.19169117518815892,0.0,0.18505694062107286,0.19169117518815892,0.0,0.0,0.17895403642092184,0.18505694062107286,0.18505694062107286,0.0,0.0,0.3262448973133426,0.0,0.0,0.45005886858545296,0.1461087349014287,0.0,0.1631224486566713,0.0,0.0,0.0,0.0,0.20699143258547442,0.2922174698028574,0.1585000880460693,0.3360864537316605,0.0,0.1631224486566713,0.0,0.18505694062107286,0.0
0.0,0.23838156749176395,0.13916132200399634,0.13916132200399634,0.12266676152435244,0.0,0.0,0.0,0.0,0.20371837085629538,0.0,0.1789036597645706,0.13916132200399634,0.3384406276348144,0.0,0.13032292727985129,0.1441502127191559,0.0,0.0,0.0,0.0,0.13916132200399634,0.1441502127191559,0.0,0.31131176496728047,0.26914397485128394,0.13916132200399634,0.0,0.0,0.0,0.12266676152435244,0.0,0.18965929933013542,0.11281354254493815,0.10987258644272069,0.11591354472306596,0.0,0.11281354254493815,0.0,0.0,0.2992298484065899,0.0,0.0,0.11919078374588198,0.1263671469223646,0.0,0.0,0.417483966011989,0.13916132200399634,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1200906661543251,0.0,0.0,0.0,0.15683107393733817,0.0,0.1313068566239689,0.0,0.0,0.28042396126879826,0.0,0.14021198063439913,0.0,0.0,0.0,0.0,0.12732121039058564,0.301489013655778,0.2904770742784749,0.0,0.14021198063439913,0.0,0.0,0.0,0.13558799688835135,0.14021198063439913,0.28042396126879826,0.0,0.0,0.37077866199438037,0.0,0.095545607148109,0.1136652772108229,0.0,0.0,0.12359288733146012,0.0,0.0,0.2711759937767027,0.0,0.0,0.11070211708764663,0.0,0.0,0.3939205698719067,0.24718577466292024,0.0,0.14021198063439913,0.14523853713923746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523410744334173,0.0,0.41120187503084593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18248619694707444,0.0,0.3941034770752793,0.0,0.0,0.0,0.17617053721670864,0.0,0.0,0.0,0.3601472755142589,0.0,0.0,0.0,0.3105786717915552,0.42844711682656395,0.0,0.17036069345773164,0.0,0.0,0.0,0.15088894027026825,0.15997381915656428,0.0,0.0,0.0,0.0,0.0
